virus,reference,hi
a/corrientes/66335/2012,a/lviv/n6/2009,2560.0
a/corrientes/66335/2012,a/hong_kong/3934/2011,2560.0
a/corrientes/66335/2012,a/astrakhan/1/2011,2560.0
a/corrientes/66335/2012,a/st._petersburg/27/2011,5120.0
a/corrientes/66335/2012,a/st._petersburg/100/2011,5120.0
a/formosa/v2361/2012,a/california/07/2009,5120.0
a/formosa/v2361/2012,a/bayern/69/2009,2560.0
a/formosa/v2361/2012,a/lviv/n6/2009,5120.0
a/formosa/v2361/2012,a/hong_kong/3934/2011,5120.0
a/formosa/v2361/2012,a/astrakhan/1/2011,5120.0
a/formosa/v2361/2012,a/st._petersburg/27/2011,5120.0
a/formosa/v2361/2012,a/st._petersburg/100/2011,5120.0
a/tucumán/i1956/2012,a/california/07/2009,2560.0
a/tucumán/i1956/2012,a/bayern/69/2009,639.9999999999999
a/tucumán/i1956/2012,a/lviv/n6/2009,1279.9999999999998
a/tucumán/i1956/2012,a/hong_kong/3934/2011,2560.0
a/tucumán/i1956/2012,a/astrakhan/1/2011,2560.0
a/tucumán/i1956/2012,a/st._petersburg/27/2011,2560.0
a/tucumán/i1956/2012,a/st._petersburg/100/2011,5120.0
a/misiones/6563/2012,a/california/07/2009,1279.9999999999998
a/misiones/6563/2012,a/bayern/69/2009,639.9999999999999
a/misiones/6563/2012,a/lviv/n6/2009,1279.9999999999998
a/misiones/6563/2012,a/hong_kong/3934/2011,2560.0
a/misiones/6563/2012,a/astrakhan/1/2011,2560.0
a/misiones/6563/2012,a/st._petersburg/27/2011,2560.0
a/misiones/6563/2012,a/st._petersburg/100/2011,5120.0
a/misiones/6592/2012,a/california/07/2009,1279.9999999999998
a/misiones/6592/2012,a/bayern/69/2009,639.9999999999999
a/misiones/6592/2012,a/lviv/n6/2009,1279.9999999999998
a/misiones/6592/2012,a/hong_kong/3934/2011,2560.0
a/misiones/6592/2012,a/astrakhan/1/2011,2560.0
a/misiones/6592/2012,a/st._petersburg/27/2011,2560.0
a/misiones/6592/2012,a/st._petersburg/100/2011,5120.0
a/tucumán/i1972/2012,a/california/07/2009,2560.0
a/tucumán/i1972/2012,a/bayern/69/2009,639.9999999999999
a/tucumán/i1972/2012,a/lviv/n6/2009,2560.0
a/tucumán/i1972/2012,a/hong_kong/3934/2011,5120.0
a/tucumán/i1972/2012,a/astrakhan/1/2011,5120.0
a/tucumán/i1972/2012,a/st._petersburg/27/2011,5120.0
a/tucumán/i1972/2012,a/st._petersburg/100/2011,5120.0
a/corrientes/67120/2012,a/california/07/2009,5120.0
a/corrientes/67120/2012,a/bayern/69/2009,1279.9999999999998
a/corrientes/67120/2012,a/lviv/n6/2009,2560.0
a/corrientes/67120/2012,a/hong_kong/3934/2011,5120.0
a/corrientes/67120/2012,a/astrakhan/1/2011,5120.0
a/corrientes/67120/2012,a/st._petersburg/27/2011,5120.0
a/corrientes/67120/2012,a/st._petersburg/100/2011,5120.0
a/santa_fe/915526/2012,a/california/07/2009,5120.0
a/santa_fe/915526/2012,a/bayern/69/2009,1279.9999999999998
a/santa_fe/915526/2012,a/lviv/n6/2009,2560.0
a/santa_fe/915526/2012,a/hong_kong/3934/2011,5120.0
a/santa_fe/915526/2012,a/astrakhan/1/2011,5120.0
a/santa_fe/915526/2012,a/st._petersburg/27/2011,5120.0
a/santa_fe/915526/2012,a/st._petersburg/100/2011,5120.0
a/catamarca/r4297/2012,a/california/07/2009,2560.0
a/catamarca/r4297/2012,a/bayern/69/2009,1279.9999999999998
a/catamarca/r4297/2012,a/lviv/n6/2009,2560.0
a/catamarca/r4297/2012,a/hong_kong/3934/2011,5120.0
a/catamarca/r4297/2012,a/astrakhan/1/2011,5120.0
a/catamarca/r4297/2012,a/st._petersburg/27/2011,2560.0
a/catamarca/r4297/2012,a/st._petersburg/100/2011,5120.0
a/santa_fe/1667/2012,a/california/07/2009,2560.0
a/santa_fe/1667/2012,a/bayern/69/2009,1279.9999999999998
a/santa_fe/1667/2012,a/lviv/n6/2009,2560.0
a/santa_fe/1667/2012,a/hong_kong/3934/2011,5120.0
a/santa_fe/1667/2012,a/astrakhan/1/2011,5120.0
a/santa_fe/1667/2012,a/st._petersburg/27/2011,5120.0
a/santa_fe/1667/2012,a/st._petersburg/100/2011,5120.0
a/misiones/7214/2012,a/california/07/2009,5120.0
a/misiones/7214/2012,a/bayern/69/2009,1279.9999999999998
a/misiones/7214/2012,a/lviv/n6/2009,2560.0
a/misiones/7214/2012,a/hong_kong/3934/2011,5120.0
a/misiones/7214/2012,a/astrakhan/1/2011,5120.0
a/misiones/7214/2012,a/st._petersburg/27/2011,5120.0
a/misiones/7214/2012,a/st._petersburg/100/2011,5120.0
a/tucumán/a382/2012,a/california/07/2009,2560.0
a/tucumán/a382/2012,a/bayern/69/2009,639.9999999999999
a/tucumán/a382/2012,a/lviv/n6/2009,1279.9999999999998
a/tucumán/a382/2012,a/hong_kong/3934/2011,2560.0
a/tucumán/a382/2012,a/astrakhan/1/2011,2560.0
a/tucumán/a382/2012,a/st._petersburg/27/2011,2560.0
a/tucumán/a382/2012,a/st._petersburg/100/2011,5120.0
a/tucumán/a480/2012,a/california/07/2009,5120.0
a/tucumán/a480/2012,a/bayern/69/2009,1279.9999999999998
a/tucumán/a480/2012,a/lviv/n6/2009,2560.0
a/tucumán/a480/2012,a/hong_kong/3934/2011,5120.0
a/tucumán/a480/2012,a/astrakhan/1/2011,5120.0
a/tucumán/a480/2012,a/st._petersburg/27/2011,5120.0
a/tucumán/a480/2012,a/st._petersburg/100/2011,5120.0
a/norway/2505/2012,a/california/07/2009,1279.9999999999998
a/norway/2505/2012,a/bayern/69/2009,639.9999999999999
a/norway/2505/2012,a/lviv/n6/2009,1279.9999999999998
a/norway/2505/2012,a/christchurch/16/2010,1279.9999999999998
a/norway/2505/2012,a/hong_kong/3934/2011,2560.0
a/norway/2505/2012,a/astrakhan/1/2011,1279.9999999999998
a/norway/2505/2012,a/st._petersburg/27/2011,2560.0
a/norway/2505/2012,a/st._petersburg/100/2011,5120.0
a/norway/2505/2012,a/hong_kong/5659/2012,2560.0
a/norway/2607/2012,a/california/07/2009,2560.0
a/norway/2607/2012,a/bayern/69/2009,2560.0
a/norway/2607/2012,a/lviv/n6/2009,1279.9999999999998
a/norway/2607/2012,a/christchurch/16/2010,2560.0
a/norway/2607/2012,a/hong_kong/3934/2011,2560.0
a/norway/2607/2012,a/astrakhan/1/2011,1279.9999999999998
a/norway/2607/2012,a/st._petersburg/27/2011,2560.0
a/norway/2607/2012,a/st._petersburg/100/2011,5120.0
a/norway/2607/2012,a/hong_kong/5659/2012,5120.0
a/norway/2494/2012,a/california/07/2009,2560.0
a/norway/2494/2012,a/bayern/69/2009,1279.9999999999998
a/norway/2494/2012,a/lviv/n6/2009,1279.9999999999998
a/norway/2494/2012,a/christchurch/16/2010,1279.9999999999998
a/norway/2494/2012,a/hong_kong/3934/2011,2560.0
a/norway/2494/2012,a/astrakhan/1/2011,1279.9999999999998
a/norway/2494/2012,a/st._petersburg/27/2011,2560.0
a/norway/2494/2012,a/st._petersburg/100/2011,5120.0
a/norway/2494/2012,a/hong_kong/5659/2012,5120.0
a/lyon/2665/2012,a/california/07/2009,1279.9999999999998
a/lyon/2665/2012,a/bayern/69/2009,639.9999999999999
a/lyon/2665/2012,a/lviv/n6/2009,639.9999999999999
a/lyon/2665/2012,a/christchurch/16/2010,639.9999999999999
a/lyon/2665/2012,a/hong_kong/3934/2011,1279.9999999999998
a/lyon/2665/2012,a/astrakhan/1/2011,1279.9999999999998
a/lyon/2665/2012,a/st._petersburg/27/2011,1279.9999999999998
a/lyon/2665/2012,a/st._petersburg/100/2011,2560.0
a/lyon/2665/2012,a/hong_kong/5659/2012,2560.0
a/norway/45/2013,a/california/07/2009,1279.9999999999998
a/norway/45/2013,a/bayern/69/2009,639.9999999999999
a/norway/45/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/45/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/45/2013,a/hong_kong/3934/2011,2560.0
a/norway/45/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/45/2013,a/st._petersburg/27/2011,2560.0
a/norway/45/2013,a/st._petersburg/100/2011,2560.0
a/norway/45/2013,a/hong_kong/5659/2012,2560.0
a/berlin/167/2012,a/california/07/2009,2560.0
a/berlin/167/2012,a/bayern/69/2009,639.9999999999999
a/berlin/167/2012,a/lviv/n6/2009,1279.9999999999998
a/berlin/167/2012,a/christchurch/16/2010,2560.0
a/berlin/167/2012,a/hong_kong/3934/2011,2560.0
a/berlin/167/2012,a/astrakhan/1/2011,2560.0
a/berlin/167/2012,a/st._petersburg/27/2011,2560.0
a/berlin/167/2012,a/st._petersburg/100/2011,5120.0
a/berlin/167/2012,a/hong_kong/5659/2012,5120.0
a/slovenia/1940/2012,a/california/07/2009,639.9999999999999
a/slovenia/1940/2012,a/bayern/69/2009,319.99999999999994
a/slovenia/1940/2012,a/lviv/n6/2009,639.9999999999999
a/slovenia/1940/2012,a/christchurch/16/2010,639.9999999999999
a/slovenia/1940/2012,a/hong_kong/3934/2011,1279.9999999999998
a/slovenia/1940/2012,a/astrakhan/1/2011,639.9999999999999
a/slovenia/1940/2012,a/st._petersburg/27/2011,1279.9999999999998
a/slovenia/1940/2012,a/st._petersburg/100/2011,2560.0
a/slovenia/1940/2012,a/hong_kong/5659/2012,2560.0
a/norway/48/2013,a/california/07/2009,1279.9999999999998
a/norway/48/2013,a/bayern/69/2009,319.99999999999994
a/norway/48/2013,a/lviv/n6/2009,639.9999999999999
a/norway/48/2013,a/christchurch/16/2010,639.9999999999999
a/norway/48/2013,a/hong_kong/3934/2011,2560.0
a/norway/48/2013,a/astrakhan/1/2011,2560.0
a/norway/48/2013,a/st._petersburg/27/2011,1279.9999999999998
a/norway/48/2013,a/st._petersburg/100/2011,5120.0
a/norway/48/2013,a/hong_kong/5659/2012,2560.0
a/thüringen/37/2012,a/california/07/2009,2560.0
a/thüringen/37/2012,a/bayern/69/2009,639.9999999999999
a/thüringen/37/2012,a/lviv/n6/2009,1279.9999999999998
a/thüringen/37/2012,a/christchurch/16/2010,1279.9999999999998
a/thüringen/37/2012,a/hong_kong/3934/2011,2560.0
a/thüringen/37/2012,a/astrakhan/1/2011,1279.9999999999998
a/thüringen/37/2012,a/st._petersburg/27/2011,2560.0
a/thüringen/37/2012,a/st._petersburg/100/2011,5120.0
a/thüringen/37/2012,a/hong_kong/5659/2012,2560.0
a/thüringen/38/2012,a/california/07/2009,2560.0
a/thüringen/38/2012,a/bayern/69/2009,1279.9999999999998
a/thüringen/38/2012,a/lviv/n6/2009,2560.0
a/thüringen/38/2012,a/christchurch/16/2010,2560.0
a/thüringen/38/2012,a/hong_kong/3934/2011,2560.0
a/thüringen/38/2012,a/astrakhan/1/2011,2560.0
a/thüringen/38/2012,a/st._petersburg/27/2011,2560.0
a/thüringen/38/2012,a/st._petersburg/100/2011,5120.0
a/thüringen/38/2012,a/hong_kong/5659/2012,5120.0
a/thüringen/39/2012,a/california/07/2009,2560.0
a/thüringen/39/2012,a/bayern/69/2009,1279.9999999999998
a/thüringen/39/2012,a/lviv/n6/2009,2560.0
a/thüringen/39/2012,a/christchurch/16/2010,2560.0
a/thüringen/39/2012,a/hong_kong/3934/2011,2560.0
a/thüringen/39/2012,a/astrakhan/1/2011,2560.0
a/thüringen/39/2012,a/st._petersburg/27/2011,2560.0
a/thüringen/39/2012,a/st._petersburg/100/2011,5120.0
a/thüringen/39/2012,a/hong_kong/5659/2012,5120.0
a/baden_württemberg/173/2012,a/california/07/2009,2560.0
a/baden_württemberg/173/2012,a/bayern/69/2009,1279.9999999999998
a/baden_württemberg/173/2012,a/lviv/n6/2009,2560.0
a/baden_württemberg/173/2012,a/christchurch/16/2010,2560.0
a/baden_württemberg/173/2012,a/hong_kong/3934/2011,2560.0
a/baden_württemberg/173/2012,a/astrakhan/1/2011,2560.0
a/baden_württemberg/173/2012,a/st._petersburg/27/2011,2560.0
a/baden_württemberg/173/2012,a/st._petersburg/100/2011,5120.0
a/baden_württemberg/173/2012,a/hong_kong/5659/2012,5120.0
a/norway/62/2013,a/california/07/2009,1279.9999999999998
a/norway/62/2013,a/bayern/69/2009,639.9999999999999
a/norway/62/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/62/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/62/2013,a/hong_kong/3934/2011,2560.0
a/norway/62/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/62/2013,a/st._petersburg/27/2011,2560.0
a/norway/62/2013,a/st._petersburg/100/2011,5120.0
a/norway/62/2013,a/hong_kong/5659/2012,2560.0
a/norway/130/2013,a/california/07/2009,1279.9999999999998
a/norway/130/2013,a/bayern/69/2009,319.99999999999994
a/norway/130/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/130/2013,a/christchurch/16/2010,639.9999999999999
a/norway/130/2013,a/hong_kong/3934/2011,1279.9999999999998
a/norway/130/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/130/2013,a/st._petersburg/27/2011,2560.0
a/norway/130/2013,a/st._petersburg/100/2011,2560.0
a/norway/130/2013,a/hong_kong/5659/2012,2560.0
a/norway/129/2013,a/california/07/2009,1279.9999999999998
a/norway/129/2013,a/bayern/69/2009,639.9999999999999
a/norway/129/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/129/2013,a/christchurch/16/2010,639.9999999999999
a/norway/129/2013,a/hong_kong/3934/2011,2560.0
a/norway/129/2013,a/astrakhan/1/2011,2560.0
a/norway/129/2013,a/st._petersburg/27/2011,1279.9999999999998
a/norway/129/2013,a/st._petersburg/100/2011,5120.0
a/norway/129/2013,a/hong_kong/5659/2012,2560.0
a/norway/51/2013,a/california/07/2009,1279.9999999999998
a/norway/51/2013,a/bayern/69/2009,319.99999999999994
a/norway/51/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/51/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/51/2013,a/hong_kong/3934/2011,1279.9999999999998
a/norway/51/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/51/2013,a/st._petersburg/27/2011,1279.9999999999998
a/norway/51/2013,a/st._petersburg/100/2011,5120.0
a/norway/51/2013,a/hong_kong/5659/2012,2560.0
a/norway/56/2013,a/california/07/2009,2560.0
a/norway/56/2013,a/bayern/69/2009,1279.9999999999998
a/norway/56/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/56/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/56/2013,a/hong_kong/3934/2011,2560.0
a/norway/56/2013,a/astrakhan/1/2011,2560.0
a/norway/56/2013,a/st._petersburg/27/2011,2560.0
a/norway/56/2013,a/st._petersburg/100/2011,5120.0
a/norway/56/2013,a/hong_kong/5659/2012,1279.9999999999998
a/norway/29/2013,a/california/07/2009,1279.9999999999998
a/norway/29/2013,a/bayern/69/2009,1279.9999999999998
a/norway/29/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/29/2013,a/christchurch/16/2010,2560.0
a/norway/29/2013,a/hong_kong/3934/2011,1279.9999999999998
a/norway/29/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/29/2013,a/st._petersburg/27/2011,1279.9999999999998
a/norway/29/2013,a/st._petersburg/100/2011,2560.0
a/norway/29/2013,a/hong_kong/5659/2012,5120.0
a/norway/35/2013,a/california/07/2009,1279.9999999999998
a/norway/35/2013,a/bayern/69/2009,639.9999999999999
a/norway/35/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/35/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/35/2013,a/hong_kong/3934/2011,2560.0
a/norway/35/2013,a/astrakhan/1/2011,1279.9999999999998
a/norway/35/2013,a/st._petersburg/27/2011,2560.0
a/norway/35/2013,a/st._petersburg/100/2011,2560.0
a/norway/35/2013,a/hong_kong/5659/2012,2560.0
a/norway/108/2013,a/california/07/2009,1279.9999999999998
a/norway/108/2013,a/bayern/69/2009,639.9999999999999
a/norway/108/2013,a/lviv/n6/2009,1279.9999999999998
a/norway/108/2013,a/christchurch/16/2010,1279.9999999999998
a/norway/108/2013,a/hong_kong/3934/2011,1279.9999999999998
a/norway/108/2013,a/astrakhan/1/2011,2560.0
a/norway/108/2013,a/st._petersburg/27/2011,1279.9999999999998
a/norway/108/2013,a/st._petersburg/100/2011,2560.0
a/norway/108/2013,a/hong_kong/5659/2012,2560.0
a/sachsen/1/2013,a/california/07/2009,2560.0
a/sachsen/1/2013,a/bayern/69/2009,1279.9999999999998
a/sachsen/1/2013,a/lviv/n6/2009,2560.0
a/sachsen/1/2013,a/christchurch/16/2010,2560.0
a/sachsen/1/2013,a/hong_kong/3934/2011,2560.0
a/sachsen/1/2013,a/astrakhan/1/2011,2560.0
a/sachsen/1/2013,a/st._petersburg/27/2011,2560.0
a/sachsen/1/2013,a/st._petersburg/100/2011,5120.0
a/sachsen/1/2013,a/hong_kong/5659/2012,2560.0
a/tunisia/159/2013,a/california/07/2009,1279.9999999999998
a/tunisia/159/2013,a/bayern/69/2009,639.9999999999999
a/tunisia/159/2013,a/lviv/n6/2009,1279.9999999999998
a/tunisia/159/2013,a/christchurch/16/2010,1279.9999999999998
a/tunisia/159/2013,a/hong_kong/3934/2011,2560.0
a/tunisia/159/2013,a/astrakhan/1/2011,1279.9999999999998
a/tunisia/159/2013,a/st._petersburg/27/2011,1279.9999999999998
a/tunisia/159/2013,a/st._petersburg/100/2011,5120.0
a/tunisia/159/2013,a/hong_kong/5659/2012,2560.0
a/ghana/fs_0895/2012,a/california/07/2009,639.9999999999999
a/ghana/fs_0895/2012,a/bayern/69/2009,319.99999999999994
a/ghana/fs_0895/2012,a/lviv/n6/2009,639.9999999999999
a/ghana/fs_0895/2012,a/christchurch/16/2010,319.99999999999994
a/ghana/fs_0895/2012,a/hong_kong/3934/2011,1279.9999999999998
a/ghana/fs_0895/2012,a/astrakhan/1/2011,639.9999999999999
a/ghana/fs_0895/2012,a/st._petersburg/27/2011,639.9999999999999
a/ghana/fs_0895/2012,a/st._petersburg/100/2011,2560.0
a/ghana/fs_0895/2012,a/hong_kong/5659/2012,1279.9999999999998
a/ghana/dili_0517/2012,a/california/07/2009,639.9999999999999
a/ghana/dili_0517/2012,a/bayern/69/2009,319.99999999999994
a/ghana/dili_0517/2012,a/lviv/n6/2009,639.9999999999999
a/ghana/dili_0517/2012,a/christchurch/16/2010,319.99999999999994
a/ghana/dili_0517/2012,a/hong_kong/3934/2011,639.9999999999999
a/ghana/dili_0517/2012,a/astrakhan/1/2011,639.9999999999999
a/ghana/dili_0517/2012,a/st._petersburg/27/2011,639.9999999999999
a/ghana/dili_0517/2012,a/st._petersburg/100/2011,1279.9999999999998
a/ghana/dili_0517/2012,a/hong_kong/5659/2012,1279.9999999999998
a/ghana/dili_0518/2012,a/california/07/2009,319.99999999999994
a/ghana/dili_0518/2012,a/bayern/69/2009,639.9999999999999
a/ghana/dili_0518/2012,a/lviv/n6/2009,639.9999999999999
a/ghana/dili_0518/2012,a/christchurch/16/2010,159.99999999999994
a/ghana/dili_0518/2012,a/hong_kong/3934/2011,319.99999999999994
a/ghana/dili_0518/2012,a/astrakhan/1/2011,319.99999999999994
a/ghana/dili_0518/2012,a/st._petersburg/27/2011,319.99999999999994
a/ghana/dili_0518/2012,a/st._petersburg/100/2011,1279.9999999999998
a/ghana/dili_0518/2012,a/hong_kong/5659/2012,639.9999999999999
a/ghana/dili_0880/2012,a/california/07/2009,639.9999999999999
a/ghana/dili_0880/2012,a/bayern/69/2009,159.99999999999994
a/ghana/dili_0880/2012,a/lviv/n6/2009,639.9999999999999
a/ghana/dili_0880/2012,a/christchurch/16/2010,639.9999999999999
a/ghana/dili_0880/2012,a/hong_kong/3934/2011,1279.9999999999998
a/ghana/dili_0880/2012,a/astrakhan/1/2011,1279.9999999999998
a/ghana/dili_0880/2012,a/st._petersburg/27/2011,1279.9999999999998
a/ghana/dili_0880/2012,a/st._petersburg/100/2011,2560.0
a/ghana/dili_0880/2012,a/hong_kong/5659/2012,1279.9999999999998
a/ghana/dili_0899/2012,a/california/07/2009,1279.9999999999998
a/ghana/dili_0899/2012,a/bayern/69/2009,1279.9999999999998
a/ghana/dili_0899/2012,a/lviv/n6/2009,1279.9999999999998
a/ghana/dili_0899/2012,a/christchurch/16/2010,1279.9999999999998
a/ghana/dili_0899/2012,a/hong_kong/3934/2011,2560.0
a/ghana/dili_0899/2012,a/astrakhan/1/2011,1279.9999999999998
a/ghana/dili_0899/2012,a/st._petersburg/27/2011,2560.0
a/ghana/dili_0899/2012,a/st._petersburg/100/2011,5120.0
a/ghana/dili_0899/2012,a/hong_kong/5659/2012,5120.0
a/ghana/dili_0902/2012,a/california/07/2009,639.9999999999999
a/ghana/dili_0902/2012,a/bayern/69/2009,319.99999999999994
a/ghana/dili_0902/2012,a/lviv/n6/2009,639.9999999999999
a/ghana/dili_0902/2012,a/christchurch/16/2010,319.99999999999994
a/ghana/dili_0902/2012,a/hong_kong/3934/2011,1279.9999999999998
a/ghana/dili_0902/2012,a/astrakhan/1/2011,639.9999999999999
a/ghana/dili_0902/2012,a/st._petersburg/27/2011,1279.9999999999998
a/ghana/dili_0902/2012,a/st._petersburg/100/2011,2560.0
a/ghana/dili_0902/2012,a/hong_kong/5659/2012,1279.9999999999998
a/paris/1667/2012,a/california/07/2009,639.9999999999999
a/paris/1667/2012,a/bayern/69/2009,639.9999999999999
a/paris/1667/2012,a/lviv/n6/2009,639.9999999999999
a/paris/1667/2012,a/christchurch/16/2010,639.9999999999999
a/paris/1667/2012,a/hong_kong/3934/2011,1279.9999999999998
a/paris/1667/2012,a/astrakhan/1/2011,639.9999999999999
a/paris/1667/2012,a/st._petersburg/27/2011,1279.9999999999998
a/paris/1667/2012,a/st._petersburg/100/2011,2560.0
a/paris/1667/2012,a/hong_kong/5659/2012,1279.9999999999998
a/dakar/22/2012,a/california/07/2009,2560.0
a/dakar/22/2012,a/bayern/69/2009,639.9999999999999
a/dakar/22/2012,a/lviv/n6/2009,1279.9999999999998
a/dakar/22/2012,a/christchurch/16/2010,1279.9999999999998
a/dakar/22/2012,a/hong_kong/3934/2011,2560.0
